assigned_to,id,doi_link,manuscript_type,novel_biologging,biologging_context,external_data,device_cat,genus,species,habitat,more_species,biologging_availability,conserv*,note,authors,title,source,year,volume,issue,doi,pub_type,source_sheet,access?,reviewed
rsl,sheppard2017,doi.org/10.1002/wsb.809,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,radiotelemetry... does that count? no GPS data or intrinsic info collected that I can see,"Sheppard, JL; Arnold, TW; Amundson, CL; Klee, D",Effects of Surgically Implanted Transmitters on Reproduction and Survival in Mallards,WILDLIFE SOCIETY BULLETIN,2017,41,3,10.1002/wsb.809,NA,rsl,Y,TRUE
rsl,facka2021,doi.org/10.3389/fevo.2021.734155,NA,FALSE,"C, W",NA,L,Pekania,pennanti,T,N,Y,Y,reintroduction,"Facka, AN; Powell, RA","Intraspecific Competition, Habitat Quality, Niche Partitioning, and Causes of Intrasexual Territoriality for a Reintroduced Carnivoran",FRONTIERS IN ECOLOGY AND EVOLUTION,2021,9,NA,10.3389/fevo.2021.734155,NA,rsl,Y,TRUE
rsl,foo2016,doi.org/10.1016/j.anbehav.2015.11.028,S,TRUE,C,NA,"L, I, E",Arctocephalus,pusillus doriferus,M,N,N,Y,"""is a protected species in Australia and is listed as ‘least
concern’ by the International Union for Conservation of Nature""","Foo, D; Semmens, JM; Arnould, JPY; Dorville, N; Hoskins, AJ; Abernathy, K; Marshall, GJ; Hindell, MA",Testing optimal foraging theory models on benthic divers,ANIMAL BEHAVIOUR,2016,112,NA,10.1016/j.anbehav.2015.11.028,NA,rsl,Y,TRUE
rsl,schmeling2021,doi.org/10.3390/ani11092660,S,TRUE,D,NA,I,Bos,taurus,T,N,Y,N,NA,"Schmeling, L; Elmamooz, G; Hoang, PT; Kozar, A; Nicklas, D; Sunkel, M; Thurner, S; Rauch, E",Training and Validating a Machine Learning Model for the Sensor-Based Monitoring of Lying Behavior in Dairy Cows on Pasture and in the Barn,ANIMALS,2021,11,9,10.3390/ani11092660,NA,rsl,Y,TRUE
rsl,jessop2018,doi.org/10.1098/rspb.2018.1829,S,TRUE,W,NA,L,Varanus,komodoensis,T,N,Y,N,NA,"Jessop, TS; Ariefiandy, A; Purwandana, D; Ciofi, C; Imansyah, J; Benu, YJ; Fordham, DA; Forsyth, DM; Mulder, RA; Phillips, BL",Exploring mechanisms and origins of reduced dispersal in island Komodo dragons,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2018,285,1891,10.1098/rspb.2018.1829,NA,rsl,Y,TRUE
rsl,sims2012,doi.org/10.1111/j.1365-2656.2011.01914.x,S,TRUE,W,NA,L,Carcharodon,carcharias,M,N,N,N,NA,"Sims, DW; Humphries, NE; Bradford, RW; Bruce, BD",Levy flight and Brownian search patterns of a free-ranging predator reflect different prey field characteristics,JOURNAL OF ANIMAL ECOLOGY,2012,81,2,10.1111/j.1365-2656.2011.01914.x,NA,rsl,Y,TRUE
rsl,parsons2015,doi.org/10.3389/fevo.2015.00146,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"these are implantable PIT tags, so I think this counts as unrelated.","Parsons, MH; Sarno, RJ; Deutsch, MA",Jump-Starting Urban Rat Research: Conspecific Pheromones Recruit Wild Rats into a Behavioral and Pathogen-Monitoring Assay,FRONTIERS IN ECOLOGY AND EVOLUTION,2015,3,NA,10.3389/fevo.2015.00146,NA,rsl,Y,TRUE
rsl,graesli2023,doi.org/10.1007/s10344-023-01673-3,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,seems to have been published in Graesli 2020,"Graesli, AR; Thiel, A; Beumer, LT; Fuchs, B; Stenbacka, F; Neumann, W; Singh, NJ; Ericsson, G; Arnemo, JM; Evans, AL",Thermal and behavioural responses of moose to chemical immobilisation from a helicopter,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,2023,69,3,10.1007/s10344-023-01673-3,NA,rsl,Y,TRUE
rsl,lehnen2021,doi.org/10.1002/ecs2.3367,S,TRUE,W,NA,L,Leopardus,pardalis,T,N,N,Y,NA,"Lehnen, SE; Sternberg, MA; Swarts, HM; Sesnie, SE",Evaluating population connectivity and targeting conservation action for an endangered cat,ECOSPHERE,2021,12,2,10.1002/ecs2.3367,NA,rsl,Y,TRUE
rsl,vergara2019,doi.org/10.1007/s10980-018-0746-5,S,TRUE,W,NA,L,Campephilus,magellanicus,T,N,N,N,pretty sure this is novel??,"Vergara, PM; Soto, GE; Rodewald, AD; Quiroz, M",Behavioral switching in Magellanic woodpeckers reveals perception of habitat quality at different spatial scales,LANDSCAPE ECOLOGY,2019,34,1,10.1007/s10980-018-0746-5,NA,rsl,Y,TRUE
rsl,stclair2019,doi.org/10.1098/rstb.2018.0050,S,TRUE,W,NA,L,Ursus,arctos,T,N,N,Y,NA,"St Clair, CC; Backs, J; Friesen, A; Gangadharan, A; Gilhooly, P; Murray, M; Pollock, S",Animal learning may contribute to both problems and solutions for wildlife - train collisions,PHILOSOPHICAL TRANSACTIONS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2019,374,1781,10.1098/rstb.2018.0050,NA,rsl,Y,TRUE
rsl,latham2023,doi.org/10.1071/WR22127,S,TRUE,C,NA,L,Notamacropus,rufogriseus,T,N,Y,N,"captive? ""containment area""","Latham, ADM; Latham, MC; Warburton, B","Spatial ecology of invasive Bennett's wallaby in South Island, New Zealand",WILDLIFE RESEARCH,2023,NA,NA,10.1071/WR22127,NA,rsl,Y,TRUE
rsl,torretta2023,doi.org/10.3390/ani13010046,S,TRUE,"C, W",NA,L,Canis,lupus,T,N,Y,Y,rehabbed animals,"Torretta, E; Corradini, A; Pedrotti, L; Bani, L; Bisi, F; Dondina, O",Hide-and-Seek in a Highly Human-Dominated Landscape: Insights into Movement Patterns and Selection of Resting Sites of Rehabilitated Wolves (Canis lupus) in Northern Italy,ANIMALS,2023,13,1,10.3390/ani13010046,NA,rsl,Y,TRUE
rsl,keen2019,doi.org/10.1578/AM.45.2.2019.233,S,TRUE,W,NA,L,Balaenoptera,physalus,M,N,N,N,NA,"Keen, EM; Falcone, EA; Andrews, RD; Schorr, GS",Diel Dive Behavior of Fin Whales (Balaenoptera physalus) in the Southern California Bight,AQUATIC MAMMALS,2019,45,2,10.1578/AM.45.2.2019.233,NA,rsl,Y,TRUE
rsl,germano2021,doi.org/10.51492/cfwj.cesasi.19,U,TRUE,W,NA,NA,NA,NA,NA,NA,NA,NA,"not sure this is biologging? there isn't data being stored on a tag, it's all radiotelemetry?","Germano, DJ; Rathbun, GB; Saslaw, LR; Cypher, BL",Home range and movements of San Joaquin antelope squirrels in the San Joaquin Desert of California,CALIFORNIA FISH AND WILDLIFE JOURNAL,2021,107,NA,10.51492/cfwj.cesasi.19,NA,rsl,Y,TRUE
rsl,gremillet2018,doi.org/10.1111/1365-2435.13074,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,published in Dugger et al 2010,"Gremillet, D; Lescroel, A; Ballard, G; Dugger, KM; Massaro, M; Porzig, EL; Ainley, DG",Energetic fitness: Field metabolic rates assessed via 3D accelerometry complement conventional fitness metrics,FUNCTIONAL ECOLOGY,2018,32,5,10.1111/1365-2435.13074,NA,rsl,Y,TRUE
rsl,marchand2014b,doi.org/10.1016/j.biocon.2014.05.022,S,TRUE,W,NA,L,Ovis,gmelini musimon,T,N,Y,Y,Ovis gmelini musimon Ovis sp.,"Marchand, P; Garel, M; Bourgoin, G; Dubray, D; Maillard, D; Loison, A",Impacts of tourism and hunting on a large herbivore's spatio-temporal behavior in and around a French protected area,BIOLOGICAL CONSERVATION,2014,177,NA,10.1016/j.biocon.2014.05.022,NA,rsl,Y,TRUE
rsl,jolivet2015,doi.org/10.1186/s40462-015-0054-5,S,TRUE,W,NA,I,Tectus,niloticus,M,N,Y,Y,NA,"Jolivet, A; Chauvaud, L; Thebault, J; Robson, AA; Dumas, P; Amos, G; Lorrain, A",Circadian behaviour of Tectus (Trochus) niloticus in the southwest Pacific inferred from accelerometry,MOVEMENT ECOLOGY,2015,3,NA,10.1186/s40462-015-0054-5,NA,rsl,Y,TRUE
rsl,ruzickova2021,doi.org/10.1002/ece3.7670,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"not sure this is biologging? there isn't data being stored on a tag, it's all radiotelemetry?","Ruzickova, J; Elek, Z",Recording fine-scale movement of ground beetles by two methods: Potentials and methodological pitfalls,ECOLOGY AND EVOLUTION,2021,11,13,10.1002/ece3.7670,NA,rsl,Y,TRUE
rsl,zweifelschielly2009,doi.org/10.1111/j.1600-0587.2008.05178.x,S,FALSE,"W, C",NA,NA,NA,NA,NA,NA,NA,NA,published already in Zweifel-Schielly and Suter 2007.,"Zweifel-Schielly, B; Kreuzer, M; Ewald, KC; Suter, W",Habitat selection by an Alpine ungulate: the significance of forage characteristics varies with scale and season,ECOGRAPHY,2009,32,1,10.1111/j.1600-0587.2008.05178.x,NA,rsl,Y,TRUE
rsl,ruizsuarez2022,doi.org/10.1007/s13253-021-00483-x,S,TRUE,C,NA,I,Ovis,aries,T,N,Y,N,NA,"Ruiz-Suarez, S; Leos-Barajas, V; Morales, JM",Hidden Markov and Semi-Markov Models When and Why are These Models Useful for Classifying States in Time Series Data?,JOURNAL OF AGRICULTURAL BIOLOGICAL AND ENVIRONMENTAL STATISTICS,2022,27,2,10.1007/s13253-021-00483-x,NA,rsl,Y,TRUE
rsl,stark2019,doi.org/10.1007/s10393-019-01403-9,S,TRUE,W,NA,L,Macaca,fascicularis,T,N,N,N,NA,"Stark, DJ; Fornace, KM; Brock, PM; Abidin, TR; Gilhooly, L; Jalius, C; Goossens, B; Drakeley, CJ; Salgado-Lynn, M",Long-Tailed Macaque Response to Deforestation in a Plasmodium knowlesi-Endemic Area,ECOHEALTH,2019,16,4,10.1007/s10393-019-01403-9,NA,rsl,Y,TRUE
rsl,melvillesmith2009,doi.org/10.1080/00288330.2009.9626532,S,TRUE,W,NA,E,Panulirus,cygnus,M,N,N,N,NA,"Melville-Smith, R; Beale, NE","Movement patterns of individual migrating western rock lobster, Panulirus cygnus, in Western Australia",NEW ZEALAND JOURNAL OF MARINE AND FRESHWATER RESEARCH,2009,43,5,10.1080/00288330.2009.9626532,NA,rsl,Y,TRUE
rsl,christiansen2016,doi.org/10.3354/meps11874,S,TRUE,"W, C",NA,L,Caretta,caretta,M,N,N,N,captive turtles released at over 1 year of age,"Christiansen, F; Putman, NF; Farman, R; Parker, DM; Rice, MR; Polovina, JJ; Balazs, GH; Hays, GC",Spatial variation in directional swimming enables juvenile sea turtles to reach and remain in productive waters,MARINE ECOLOGY PROGRESS SERIES,2016,557,NA,10.3354/meps11874,NA,rsl,Y,TRUE
rsl,vali2018,doi.org/10.1098/rspb.2018.0855,S,TRUE,W,NA,L,Clanga,clanga,T,Y,Y,Y,NA,"Vali, U; Mirski, P; Sellis, U; Dagys, M; Maciorowski, G",Genetic determination of migration strategies in large soaring birds: evidence from hybrid eagles,PROCEEDINGS OF THE ROYAL SOCIETY B-BIOLOGICAL SCIENCES,2018,285,1884,10.1098/rspb.2018.0855,NA,rsl,Y,TRUE
rsl,higaki2022,doi.org/10.3390/ani12162095,S,TRUE,D,NA,I,Bos,taurus,T,N,Y,N,NA,"Higaki, S; Matsui, Y; Sasaki, Y; Takahashi, K; Honkawa, K; Horii, Y; Minamino, T; Suda, T; Yoshioka, K",Prediction of 24-h and 6-h Periods before Calving Using a Multimodal Tail-Attached Device Equipped with a Thermistor and 3-Axis Accelerometer through Supervised Machine Learning,ANIMALS,2022,12,16,10.3390/ani12162095,NA,rsl,Y,TRUE
rsl,brown2022b,doi.org/10.1111/1365-2435.14055,S,TRUE,W,NA,"L, I",Larus,fuscus,"M, T",N,Y,N,NA,"Brown, JM; Bouten, W; Camphuysen, KCJ; Nolet, BA; Shamoun-Baranes, J",Acceleration as a proxy for energy expenditure in a facultative-soaring bird: Comparing dynamic body acceleration and time-energy budgets to heart rate,FUNCTIONAL ECOLOGY,2022,36,7,10.1111/1365-2435.14055,NA,rsl,Y,TRUE
rsl,lee2014b,doi.org/10.1007/s10531-014-0748-9,U,FALSE,NA,NA,NA,Orectolobus,maculatus,NA,NA,NA,NA,acoustic transmitters rather than biologging,"Lee, KA; Huveneers, C; Gimenez, O; Peddemors, V; Harcourt, RG",To catch or to sight? A comparison of demographic parameter estimates obtained from mark-recapture and mark-resight models,BIODIVERSITY AND CONSERVATION,2014,23,11,10.1007/s10531-014-0748-9,NA,rsl,Y,TRUE
rsl,chang2018a,doi.org/10.1139/cjz-2017-0280,S,TRUE,W,NA,L,Bubo,scandiacus,T,N,N,N,NA,"Chang, AM; Wiebe, KL",Movement patterns and home ranges of male and female Snowy Owls (Bubo scandiacus) wintering on the Canadian prairies,CANADIAN JOURNAL OF ZOOLOGY,2018,96,6,10.1139/cjz-2017-0280,NA,rsl,Y,TRUE
rsl,skernmauritzen2009,doi.org/10.2989/AJMS.2009.31.3.12.1000,S,TRUE,W,NA,L,Arctocephalus,pusillus pusillus,M,N,N,N,NA,"Skern-Mauritzen, M; Kirkman, SP; Olsen, E; Bjorge, A; Drapeau, L; Meyer, MA; Roux, JP; Swanson, S; Oosthuizen, WH",Do inter-colony differences in Cape fur seal foraging behaviour reflect large-scale changes in the northern Benguela ecosystem?,AFRICAN JOURNAL OF MARINE SCIENCE,2009,31,3,10.2989/AJMS.2009.31.3.12.1000,NA,rsl,Y,TRUE
rsl,schmitz2016,doi.org/10.1371/journal.pone.0161258,U,FALSE,NA,NA,NA,NA,NA,NA,NA,Y,N,"""all relevant data are within the manuscript"" ?? telemetry receivers not biologging","Schmitz, S; Tacke, S; Guth, B; Henke, J","Comparison of Physiological Parameters and Anaesthesia Specific Observations during Isoflurane, Ketamine-Xylazine or Medetomidine-Midazolam-Fentanyl Anaesthesia in Male Guinea Pigs",PLOS ONE,2016,11,9,10.1371/journal.pone.0161258,NA,rsl,Y,TRUE
rsl,winter2020,doi.org/10.1111/jfb.14504,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,telemetry with acoustic receivers. not biologging,"Winter, ER; Hindes, AM; Lane, S; Britton, JR",Predicting the factors influencing the inter- and intraspecific survival rates of riverine fishes implanted with acoustic transmitters,JOURNAL OF FISH BIOLOGY,2020,97,4,10.1111/jfb.14504,NA,rsl,Y,TRUE
rsl,nankey2021,doi.org/10.1111/mms.12817,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,this didn't involve any biologging of animals - testing samples of fur seal pelts with biologging equipment attached,"Nankey, P; Filippi, N; Kuhn, CE; Dickerson, B; Liwanag, HEM",Under pressure: Effects of instrumentation methods on fur seal pelt function,MARINE MAMMAL SCIENCE,2021,37,4,10.1111/mms.12817,NA,rsl,Y,TRUE
rsl,gehrold2014,doi.org/10.1111/j.1600-048X.2013.00248.x,S,TRUE,W,NA,L,Anas,strepera,"T, A",N,Y,N,NA,"Gehrold, A; Bauer, HG; Fiedler, W; Wikelski, M",Great flexibility in autumn movement patterns of European gadwalls Anas strepera,JOURNAL OF AVIAN BIOLOGY,2014,45,2,10.1111/j.1600-048X.2013.00248.x,NA,rsl,Y,TRUE
rsl,kammerle2017,doi.org/10.1371/journal.pone.0184761,S,TRUE,W,NA,L,Capreolus,capreolus,T,N,Y,N,NA,"Kammerle, JL; Brieger, F; Kroschel, M; Hagen, R; Storch, I; Suchant, R",Temporal patterns in road crossing behaviour in roe deer (Capreolus capreolus) at sites with wildlife warning reflectors,PLOS ONE,2017,12,9,10.1371/journal.pone.0184761,NA,rsl,Y,TRUE
rsl,morenoarias2020a,doi.org/10.1186/s40317-020-00202-2,S,TRUE,"C, W",NA,L,Crocodylus,intermedius,A,N,Y,Y,captive reared crocodiles released,"Moreno-Arias, RA; Ardila-Robayo, MC",Journeying to freedom: the spatial ecology of a reintroduced population of Orinoco crocodiles (Crocodylus intermedius) in Colombia,ANIMAL BIOTELEMETRY,2020,8,1,10.1186/s40317-020-00202-2,NA,rsl,Y,TRUE
rsl,bear2012,doi.org/10.2111/REM-D-11-00072.1,S,TRUE,D,NA,L,Bos,taurus,T,N,N,N,NA,"Bear, DA; Russell, JR; Morrical, DG","Physical Characteristics, Shade Distribution, and Tall Fescue Effects on Cow Temporal/Spatial Distribution in Midwestern Pastures",RANGELAND ECOLOGY & MANAGEMENT,2012,65,4,10.2111/REM-D-11-00072.1,NA,rsl,Y,TRUE
rsl,broell2015,doi.org/10.1371/journal.pone.0144875,S,TRUE,C,NA,I,Pollachius,virens,A,Y,Y,N,NA,"Broell, F; Taggart, CT",Scaling in Free-Swimming Fish and Implications for Measuring Size-at-Time in the Wild,PLOS ONE,2015,10,12,10.1371/journal.pone.0144875,NA,rsl,Y,TRUE
rsl,melnychuk2017,doi.org/10.1111/1365-2664.12799,U,FALSE,NA,NA,NA,Acipenser,oxyrinchus oxyrinchus,NA,NA,NA,NA,acoustic receivers - not logging,"Melnychuk, MC; Dunton, KJ; Jordaan, A; McKown, KA; Frisk, MG",Informing conservation strategies for the endangered Atlantic sturgeon using acoustic telemetry and multi-state mark-recapture models,JOURNAL OF APPLIED ECOLOGY,2017,54,3,10.1111/1365-2664.12799,NA,rsl,Y,TRUE
rsl,wearmouth2009,doi.org/10.1016/j.jembe.2009.07.035,S,TRUE,W,NA,"L, E",Dipturus,batis,M,N,N,Y,NA,"Wearmouth, VJ; Sims, DW",Movement and behaviour patterns of the critically endangered common skate Dipturus batis revealed by electronic tagging,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,2009,380,1672617600,10.1016/j.jembe.2009.07.035,NA,rsl,Y,TRUE
rsl,johann2020b,doi.org/10.1186/s12898-019-0271-7,S,TRUE,W,NA,"L, I",Sus,scrofa,T,N,Y,N,NA,"Johann, F; Handschuh, M; Linderoth, P; Dormann, CF; Arnold, J",Adaptation of wild boar (Sus scrofa) activity in a human-dominated landscape,BMC ECOLOGY,2020,20,1,10.1186/s12898-019-0271-7,NA,rsl,Y,TRUE
rsl,shephard2020,doi.org/10.5194/acp-20-2277-2020,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shephard, MW; Dammers, E; Cady-Pereira, KE; Kharol, SK; Thompson, J; Gainariu-Matz, Y; Zhang, JH; McLinden, CA; Kovachik, A; Moran, M; Bittman, S; Sioris, CE; Griffin, D; Alvarado, MJ; Lonsdale, C; Savic-Jovcic, V; Zheng, Q",Ammonia measurements from space with the Cross-track Infrared Sounder: characteristics and applications,ATMOSPHERIC CHEMISTRY AND PHYSICS,2020,20,4,10.5194/acp-20-2277-2020,NA,rsl,Y,TRUE
rsl,ostnes2019,doi.org/NA,S,TRUE,W,NA,L,Pandion,haliaetus,T,N,N,Y,NA,"Ostnes, JE; Kroglund, RT; Kleven, O; Nygard, T",Migratory patterns of Ospreys (Pandion haliaetus) from central Norway,ORNIS FENNICA,2019,96,3,NA,NA,rsl,Y,TRUE
rsl,ceriani2015,doi.org/10.1007/s00227-015-2721-x,S,TRUE,W,NA,L,Caretta,caretta,M,N,N,Y,"14/66 tags used in another study, but otherwise novel","Ceriani, SA; Roth, JD; Tucker, AD; Evans, DR; Addison, DS; Sasso, CR; Ehrhart, LM; Weishampel, JF",Carry-over effects and foraging ground dynamics of a major loggerhead breeding aggregation,MARINE BIOLOGY,2015,162,10,10.1007/s00227-015-2721-x,NA,rsl,Y,TRUE
rsl,body2015a,doi.org/10.1007/s10211-014-0190-8,S,TRUE,D,NA,L,Rangifer,tarandus,T,N,N,Y,"""semi-domestic""","Body, G; Weladji, RB; Holand, O; Nieminen, M",Fission-fusion group dynamics in reindeer reveal an increase of cohesiveness at the beginning of the peak rut,ACTA ETHOLOGICA,2015,18,2,10.1007/s10211-014-0190-8,NA,rsl,Y,TRUE
rsl,clapp2022,doi.org/10.1002/wlb3.01035,S,TRUE,W,NA,L,Puma,concolor,T,N,Y,N,NA,"Clapp, JG; Atkinson, CD; Brunet, MJ; Burke, PW; Ellsbury, LR; Gregory, ZW; Kindermann, RJ; Ryder, SP; Thompson, DJ; Holbrook, JD",Multi-model application informs prey composition of mountain lions Puma concolor,WILDLIFE BIOLOGY,2022,2022,5,10.1002/wlb3.01035,NA,rsl,Y,TRUE
rsl,lalla2020,doi.org/10.1242/jeb.234104,S,TRUE,W,NA,"I, L",Rissa,tridactyla,"T, M",N,Y,N,NA,"Lalla, KM; Whelan, S; Brown, K; Patterson, A; Jimenez, AG; Hatch, SA; Elliott, KH",Accelerometry predicts muscle ultrastructure and flight capabilities in a wild bird,JOURNAL OF EXPERIMENTAL BIOLOGY,2020,223,22,10.1242/jeb.234104,NA,rsl,Y,TRUE
rsl,bugoni2009,doi.org/10.3354/meps07750,S,TRUE,W,NA,L,Procellaria,conspicillata,"M, T",N,N,Y,NA,"Bugoni, L; D'Alba, L; Furness, RW","Marine habitat use of wintering spectacled petrels Procellaria conspicillata, and overlap with longline fishery",MARINE ECOLOGY PROGRESS SERIES,2009,374,NA,10.3354/meps07750,NA,rsl,Y,TRUE
rsl,furusaka2019,doi.org/10.1002/ecs2.2891,S,TRUE,W,NA,L,Ursus,thibetanus,T,N,N,N,"activity sensors...? are these measuring acceleration? if so, intrinsic?","Furusaka, S; Tochigi, K; Yamazaki, K; Naganuma, T; Inagaki, A; Koike, S",Estimating the seasonal energy balance in Asian black bears and associated factors,ECOSPHERE,2019,10,10,10.1002/ecs2.2891,NA,rsl,Y,TRUE
rsl,martin2013b,doi.org/10.1111/j.1365-2656.2012.02038.x,S,TRUE,W,NA,L,Ursus,arctos,T,N,N,N,NA,"Martin, J; van Moorter, B; Revilla, E; Blanchard, P; Dray, S; Quenette, PY; Allaine, D; Swenson, JE",Reciprocal modulation of internal and external factors determines individual movements,JOURNAL OF ANIMAL ECOLOGY,2013,82,2,10.1111/j.1365-2656.2012.02038.x,NA,rsl,Y,TRUE
rsl,baker2007,doi.org/10.3354/meps341243,S,TRUE,W,NA,L,Callorhinus,ursinus,M,N,N,Y,NA,"Baker, JD","Post-weaning migration of northern fur seal Callorhinus ursinus pups from the Pribilof Islands, Alaska",MARINE ECOLOGY PROGRESS SERIES,2007,341,NA,10.3354/meps341243,NA,rsl,Y,TRUE
rsl,dokter2018,doi.org/10.1111/1365-2664.13168,S,TRUE,W,NA,"L, I",Branta,bernicla,"T, A",N,Y,Y,NA,"Dokter, AM; Fokkema, W; Ebbinge, BS; Olff, H; van der Jeugd, HP; Nolet, BA",Agricultural pastures challenge the attractiveness of natural saltmarsh for a migratory goose,JOURNAL OF APPLIED ECOLOGY,2018,55,6,10.1111/1365-2664.13168,NA,rsl,Y,TRUE
rsl,chimienti2020a,doi.org/10.1002/ece3.6370,S,TRUE,W,NA,"L, E",Caretta,caretta,M,N,N,Y,NA,"Chimienti, M; Blasi, MF; Hochscheid, S",Movement patterns of large juvenile loggerhead turtles in the Mediterranean Sea: Ontogenetic space use in a small ocean basin,ECOLOGY AND EVOLUTION,2020,10,14,10.1002/ece3.6370,NA,rsl,Y,TRUE
rsl,cappelle2014,doi.org/10.1007/s10393-014-0914-2,S,TRUE,"W, D",NA,L,Anas,platyrhynchos,A,Y,N,N,sounds like there are more species included than what was listed,"Cappelle, J; Zhao, DL; Gilbert, M; Nelson, MI; Newman, SH; Takekawa, JY; Gaidet, N; Prosser, DJ; Liu, Y; Li, P; Shu, YL; Xiao, XM",Risks of Avian Influenza Transmission in Areas of Intensive Free-Ranging Duck Production with Wild Waterfowl,ECOHEALTH,2014,11,1,10.1007/s10393-014-0914-2,NA,rsl,Y,TRUE
rsl,byrnes2011b,doi.org/10.1242/jeb.052993,S,TRUE,W,NA,I,Galeopterus,variegatus,T,N,N,N,NA,"Byrnes, G; Libby, T; Lim, NTL; Spence, AJ",Gliding saves time but not energy in Malayan colugos,JOURNAL OF EXPERIMENTAL BIOLOGY,2011,214,16,10.1242/jeb.052993,NA,rsl,Y,TRUE
rsl,braham2015,doi.org/10.1016/j.biocon.2015.03.020,S,TRUE,W,NA,L,Aquila,chrysaetos,T,N,Y,Y,NA,"Braham, M; Miller, T; Duerr, AE; Lanzone, M; Fesnock, A; LaPre, L; Driscoll, D; Katzner, T",Home in the heat: Dramatic seasonal variation in home range of desert golden eagles informs management for renewable energy development,BIOLOGICAL CONSERVATION,2015,186,NA,10.1016/j.biocon.2015.03.020,NA,rsl,Y,TRUE
rsl,probo2013,doi.org/10.1071/RJ12108,S,TRUE,D,NA,L,Bos,taurus,T,N,N,Y,NA,"Probo, M; Massolo, A; Lonati, M; Bailey, DW; Gorlier, A; Maurino, L; Lombardi, G",Use of mineral mix supplements to modify the grazing patterns by cattle for the restoration of sub-alpine and alpine shrub-encroached grasslands,RANGELAND JOURNAL,2013,35,1,10.1071/RJ12108,NA,rsl,Y,TRUE
rsl,obermoller2019,doi.org/10.1002/jwmg.21658,S,TRUE,W,NA,"L, I",Alces,alces,T,N,N,N,I don't have access to Carstenson 2014 and 2015 but based on time frame I think these are new data,"Obermoller, TR; Delgiudice, GD; Severud, WJ",Maternal Behavior Indicates Survival and Cause-Specific Mortality of Moose Calves,JOURNAL OF WILDLIFE MANAGEMENT,2019,83,4,10.1002/jwmg.21658,NA,rsl,Y,TRUE
rsl,allen2014a,doi.org/10.1007/s10344-014-0797-0,S,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"I strongly suspect these data were published in Jarnemo & Wikenros 2013, but I don't have access.","Allen, AM; Mansson, J; Jarnemo, A; Bunnefeld, N",The impacts of landscape structure on the winter movements and habitat selection of female red deer,EUROPEAN JOURNAL OF WILDLIFE RESEARCH,2014,60,3,10.1007/s10344-014-0797-0,NA,rsl,Y,TRUE
rsl,takagi2021,doi.org/10.3354/ab00739,U,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,receivers with implanted transmitters - no biologging (but depth sensors...?),"Takagi, J; Ichikawa, K; Arai, N; Shoji, J; Mitamura, H",Challenge of monitoring cohesive movement in homing fish using fine-scale 3D positioning,AQUATIC BIOLOGY,2021,30,NA,10.3354/ab00739,NA,rsl,Y,TRUE
